template_id,family,strategy,severity_in_yaml,owasp_category,current_cwe,current_cve,proposed_cwe,proposed_cve,cwe_diff,cve_diff,rules_fired
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_MULTILINGUAL_BAD_LIKERT_JUDGE,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,MULTILINGUAL_BAD_LIKERT_JUDGE,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-754,CWE-1284,CWE-693,CWE-20,CWE-176",,"+CWE-1284,CWE-176,CWE-20,CWE-693,CWE-754 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-754: Improper check for unusual or exceptional conditions | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-176: Improper handling of Unicode encoding (multilingual / RTL / homoglyph)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_MULTILINGUAL_CRESCENDO_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,MULTILINGUAL_CRESCENDO_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693,CWE-20,CWE-176",,"+CWE-1284,CWE-176,CWE-20,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-176: Improper handling of Unicode encoding (multilingual / RTL / homoglyph)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_MULTILINGUAL_LINEAR_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,MULTILINGUAL_LINEAR_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693,CWE-20,CWE-176",,"+CWE-1284,CWE-176,CWE-20,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-176: Improper handling of Unicode encoding (multilingual / RTL / homoglyph)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_MULTILINGUAL_SEQUENTIAL_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,MULTILINGUAL_SEQUENTIAL_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693,CWE-20,CWE-176",,"+CWE-1284,CWE-176,CWE-20,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-176: Improper handling of Unicode encoding (multilingual / RTL / homoglyph)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_MULTILINGUAL_TREE_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,MULTILINGUAL_TREE_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693,CWE-20,CWE-176",,"+CWE-1284,CWE-176,CWE-20,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-176: Improper handling of Unicode encoding (multilingual / RTL / homoglyph)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_PERMISSION_ESCALATION,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,PERMISSION_ESCALATION,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-269,CWE-1284,CWE-693",,"+CWE-1284,CWE-269,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-269: Privilege escalation through agent / tool | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_PERMISSION_ESCALATION_BAD_LIKERT_JUDGE,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,PERMISSION_ESCALATION_BAD_LIKERT_JUDGE,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-269,CWE-754,CWE-1284,CWE-693",,"+CWE-1284,CWE-269,CWE-693,CWE-754 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-269: Privilege escalation through agent / tool | CWE-754: Improper check for unusual or exceptional conditions | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_PERMISSION_ESCALATION_CRESCENDO_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,PERMISSION_ESCALATION_CRESCENDO_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-269,CWE-1284,CWE-693",,"+CWE-1284,CWE-269,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-269: Privilege escalation through agent / tool | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_PERMISSION_ESCALATION_LINEAR_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,PERMISSION_ESCALATION_LINEAR_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-269,CWE-1284,CWE-693",,"+CWE-1284,CWE-269,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-269: Privilege escalation through agent / tool | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_PERMISSION_ESCALATION_SEQUENTIAL_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,PERMISSION_ESCALATION_SEQUENTIAL_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-269,CWE-1284,CWE-693",,"+CWE-1284,CWE-269,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-269: Privilege escalation through agent / tool | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_PERMISSION_ESCALATION_TREE_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,PERMISSION_ESCALATION_TREE_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-269,CWE-1284,CWE-693",,"+CWE-1284,CWE-269,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-269: Privilege escalation through agent / tool | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_PROMPT_INJECTION,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,PROMPT_INJECTION,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-77,CWE-1284,CWE-693",,"+CWE-1284,CWE-693,CWE-77 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-77: Generic command/instruction injection (Ignore prior instructions etc.) | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_PROMPT_INJECTION_BAD_LIKERT_JUDGE,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,PROMPT_INJECTION_BAD_LIKERT_JUDGE,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-77,CWE-754,CWE-1284,CWE-693",,"+CWE-1284,CWE-693,CWE-754,CWE-77 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-77: Generic command/instruction injection (Ignore prior instructions etc.) | CWE-754: Improper check for unusual or exceptional conditions | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_PROMPT_INJECTION_CRESCENDO_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,PROMPT_INJECTION_CRESCENDO_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-77,CWE-1284,CWE-693",,"+CWE-1284,CWE-693,CWE-77 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-77: Generic command/instruction injection (Ignore prior instructions etc.) | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_PROMPT_INJECTION_LINEAR_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,PROMPT_INJECTION_LINEAR_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-77,CWE-1284,CWE-693",,"+CWE-1284,CWE-693,CWE-77 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-77: Generic command/instruction injection (Ignore prior instructions etc.) | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_PROMPT_INJECTION_SEQUENTIAL_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,PROMPT_INJECTION_SEQUENTIAL_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-77,CWE-1284,CWE-693",,"+CWE-1284,CWE-693,CWE-77 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-77: Generic command/instruction injection (Ignore prior instructions etc.) | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_PROMPT_INJECTION_TREE_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,PROMPT_INJECTION_TREE_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-77,CWE-1284,CWE-693",,"+CWE-1284,CWE-693,CWE-77 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-77: Generic command/instruction injection (Ignore prior instructions etc.) | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_ROLEPLAY,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,ROLEPLAY,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693",,"+CWE-1284,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_ROLEPLAY_BAD_LIKERT_JUDGE,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,ROLEPLAY_BAD_LIKERT_JUDGE,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-754,CWE-1284,CWE-693",,"+CWE-1284,CWE-693,CWE-754 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-754: Improper check for unusual or exceptional conditions | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_ROLEPLAY_CRESCENDO_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,ROLEPLAY_CRESCENDO_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693",,"+CWE-1284,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_ROLEPLAY_LINEAR_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,ROLEPLAY_LINEAR_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693",,"+CWE-1284,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_ROLEPLAY_SEQUENTIAL_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,ROLEPLAY_SEQUENTIAL_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693",,"+CWE-1284,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_ROLEPLAY_TREE_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,ROLEPLAY_TREE_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693",,"+CWE-1284,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_ROT13,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,ROT13,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693,CWE-20,CWE-172",,"+CWE-1284,CWE-172,CWE-20,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-172: Encoding error (base64 / rot13 obfuscation of malicious payload)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_ROT13_BAD_LIKERT_JUDGE,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,ROT13_BAD_LIKERT_JUDGE,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-754,CWE-1284,CWE-693,CWE-20,CWE-172",,"+CWE-1284,CWE-172,CWE-20,CWE-693,CWE-754 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-754: Improper check for unusual or exceptional conditions | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-172: Encoding error (base64 / rot13 obfuscation of malicious payload)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_ROT13_CRESCENDO_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,ROT13_CRESCENDO_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693,CWE-20,CWE-172",,"+CWE-1284,CWE-172,CWE-20,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-172: Encoding error (base64 / rot13 obfuscation of malicious payload)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_ROT13_LINEAR_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,ROT13_LINEAR_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693,CWE-20,CWE-172",,"+CWE-1284,CWE-172,CWE-20,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-172: Encoding error (base64 / rot13 obfuscation of malicious payload)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_ROT13_SEQUENTIAL_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,ROT13_SEQUENTIAL_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693,CWE-20,CWE-172",,"+CWE-1284,CWE-172,CWE-20,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-172: Encoding error (base64 / rot13 obfuscation of malicious payload)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_ROT13_TREE_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,ROT13_TREE_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693,CWE-20,CWE-172",,"+CWE-1284,CWE-172,CWE-20,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation) | CWE-172: Encoding error (base64 / rot13 obfuscation of malicious payload)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_SEMANTIC_MANIPULATION,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,SEMANTIC_MANIPULATION,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693,CWE-1039,CWE-20",,"+CWE-1039,CWE-1284,CWE-20,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-1039: Inadequate detection of adversarial input perturbation (bias, fairness, semantic, suffix) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_SEMANTIC_MANIPULATION_BAD_LIKERT_JUDGE,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,SEMANTIC_MANIPULATION_BAD_LIKERT_JUDGE,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-754,CWE-1284,CWE-693,CWE-1039,CWE-20",,"+CWE-1039,CWE-1284,CWE-20,CWE-693,CWE-754 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-754: Improper check for unusual or exceptional conditions | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-1039: Inadequate detection of adversarial input perturbation (bias, fairness, semantic, suffix) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_SEMANTIC_MANIPULATION_CRESCENDO_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,SEMANTIC_MANIPULATION_CRESCENDO_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693,CWE-1039,CWE-20",,"+CWE-1039,CWE-1284,CWE-20,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-1039: Inadequate detection of adversarial input perturbation (bias, fairness, semantic, suffix) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_SEMANTIC_MANIPULATION_LINEAR_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,SEMANTIC_MANIPULATION_LINEAR_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693,CWE-1039,CWE-20",,"+CWE-1039,CWE-1284,CWE-20,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-1039: Inadequate detection of adversarial input perturbation (bias, fairness, semantic, suffix) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_SEMANTIC_MANIPULATION_SEQUENTIAL_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,SEMANTIC_MANIPULATION_SEQUENTIAL_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693,CWE-1039,CWE-20",,"+CWE-1039,CWE-1284,CWE-20,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-1039: Inadequate detection of adversarial input perturbation (bias, fairness, semantic, suffix) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_SEMANTIC_MANIPULATION_TREE_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,SEMANTIC_MANIPULATION_TREE_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693,CWE-1039,CWE-20",,"+CWE-1039,CWE-1284,CWE-20,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack) | CWE-1039: Inadequate detection of adversarial input perturbation (bias, fairness, semantic, suffix) | CWE-20: Improper input validation (math, base64, leetspeak, input-bypass, multilingual obfuscation)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_SYSTEM_OVERRIDE,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,SYSTEM_OVERRIDE,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693",,"+CWE-1284,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_SYSTEM_OVERRIDE_BAD_LIKERT_JUDGE,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,SYSTEM_OVERRIDE_BAD_LIKERT_JUDGE,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-754,CWE-1284,CWE-693",,"+CWE-1284,CWE-693,CWE-754 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-754: Improper check for unusual or exceptional conditions | CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
BUSINESS_ALIGNMENT_COMPETITOR_CHECK_SYSTEM_OVERRIDE_CRESCENDO_JAILBREAKING,BUSINESS_ALIGNMENT_COMPETITOR_CHECK_,SYSTEM_OVERRIDE_CRESCENDO_JAILBREAKING,MEDIUM,AGENT_GOAL_HIJACK,"CWE-74,CWE-94",CVE-2024-5184,"CWE-1284,CWE-693",,"+CWE-1284,CWE-693 -CWE-74,CWE-94",-CVE-2024-5184,"CWE-1284: Improper validation of input quantity/structure (manipulation, off-topic, jailbreak) | CWE-693: Protection-mechanism failure (jailbreak, refusal bypass, RAG hijack)"
